SNO,Date,Time,SGP40,Voltage_V
4097,25-09-2025,13:07:01:043565,32041,2.67
4098,25-09-2025,13:07:05:957687,32044,2.67
4099,25-09-2025,13:07:11:913565,32049,2.67
4100,25-09-2025,13:07:15:594565,32048,2.67
4101,25-09-2025,13:07:20:335566,32050,2.66
4102,25-09-2025,13:07:24:604566,32051,2.66
4103,25-09-2025,13:07:30:039565,32048,2.67
4104,25-09-2025,13:07:36:486566,32054,2.67
4105,25-09-2025,13:07:41:694566,32051,2.66
4106,25-09-2025,13:07:45:181566,32049,2.66
4107,25-09-2025,13:07:49:596566,32052,2.66
4108,25-09-2025,13:07:52:247579,32050,2.67
4109,25-09-2025,13:07:55:366566,32054,2.66
4110,25-09-2025,13:08:01:716565,32054,2.67
4111,25-09-2025,13:08:05:051566,32052,2.66
4112,25-09-2025,13:08:08:451566,32055,2.66
4113,25-09-2025,13:08:14:381582,32060,2.68
4114,25-09-2025,13:08:17:492566,32061,2.66
4115,25-09-2025,13:08:22:585566,32061,2.66
4116,25-09-2025,13:08:27:903570,32056,2.67
4117,25-09-2025,13:08:31:980566,32052,2.66
4118,25-09-2025,13:08:37:503566,32050,2.67
4119,25-09-2025,13:08:41:840566,32052,2.66
4120,25-09-2025,13:08:47:367565,32050,2.69
4121,25-09-2025,13:08:53:723564,32057,2.67
4122,25-09-2025,13:08:59:438566,32051,2.68
4123,25-09-2025,13:09:04:747566,32055,2.67
4124,25-09-2025,13:09:11:213566,32057,2.68
4125,25-09-2025,13:09:14:648566,32055,2.67
4126,25-09-2025,13:09:20:752566,32056,2.68
4127,25-09-2025,13:09:24:205566,32054,2.66
4128,25-09-2025,13:09:28:096567,32051,2.67
4129,25-09-2025,13:09:32:197585,32049,2.68
4130,25-09-2025,13:09:38:352565,32045,2.68
4131,25-09-2025,13:09:43:277566,32049,2.66
4132,25-09-2025,13:09:47:095566,32051,2.68
4133,25-09-2025,13:09:50:078566,32049,2.67
4134,25-09-2025,13:09:53:505566,32041,2.68
4135,25-09-2025,13:09:56:557566,32043,2.67
4136,25-09-2025,13:09:59:839566,32044,2.66
4137,25-09-2025,13:10:05:392566,32039,2.68
4138,25-09-2025,13:10:08:850597,32034,2.66
4139,25-09-2025,13:10:13:056566,32035,2.66
4140,25-09-2025,13:10:16:853565,32035,2.67
4141,25-09-2025,13:10:22:219566,32035,2.66
4142,25-09-2025,13:10:28:108566,32031,2.66
4143,25-09-2025,13:10:32:821567,32026,2.66
4144,25-09-2025,13:10:36:701711,32029,2.67
4145,25-09-2025,13:10:43:146564,32024,2.66
4146,25-09-2025,13:10:47:770566,32022,2.66
4147,25-09-2025,13:10:50:733566,32023,2.68
4148,25-09-2025,13:10:54:942566,32022,2.68
4149,25-09-2025,13:10:59:030566,32025,2.65
4150,25-09-2025,13:11:02:767565,32022,2.66
4151,25-09-2025,13:11:06:201583,32017,2.69
4152,25-09-2025,13:11:12:371564,32017,2.68
4153,25-09-2025,13:11:18:117606,32023,2.66
4154,25-09-2025,13:11:21:045566,32023,2.66
4155,25-09-2025,13:11:31:991566,32020,2.67
4156,25-09-2025,13:11:38:453566,32025,2.67
4157,25-09-2025,13:11:41:463566,32025,2.68
4158,25-09-2025,13:11:45:774566,32023,2.67
4159,25-09-2025,13:11:49:913566,32018,2.67
4160,25-09-2025,13:11:57:002566,32020,2.69
4161,25-09-2025,13:12:00:117566,32024,2.68
4162,25-09-2025,13:12:03:754566,32030,2.68
4163,25-09-2025,13:12:09:076566,32026,2.68
4164,25-09-2025,13:12:13:164706,32026,2.69
4165,25-09-2025,13:12:18:318585,32026,2.66
4166,25-09-2025,13:12:22:608566,32025,2.67
4167,25-09-2025,13:12:26:536566,32026,2.67
4168,25-09-2025,13:12:30:791569,32025,2.66
4169,25-09-2025,13:12:35:909566,32028,2.66
4170,25-09-2025,13:12:41:046565,32026,2.67
4171,25-09-2025,13:12:46:644566,32024,2.66
4172,25-09-2025,13:12:51:280566,32026,2.68
4173,25-09-2025,13:12:56:467566,32022,2.67
4174,25-09-2025,13:13:01:568566,32023,2.67
4175,25-09-2025,13:13:04:812599,32022,2.66
4176,25-09-2025,13:13:10:322566,32025,2.67
4177,25-09-2025,13:13:14:034566,32026,2.66
4178,25-09-2025,13:13:19:773566,32026,2.66
4179,25-09-2025,13:13:24:666566,32026,2.67
4180,25-09-2025,13:13:32:977565,32022,2.67
4181,25-09-2025,13:13:38:800681,32022,2.67
4182,25-09-2025,13:13:44:130566,32024,2.68
4183,25-09-2025,13:13:50:056566,32024,2.67
4184,25-09-2025,13:13:55:368566,32026,2.66
4185,25-09-2025,13:14:01:149567,32028,2.68
4186,25-09-2025,13:14:05:243566,32024,2.67
4187,25-09-2025,13:14:10:856566,32024,2.66
4188,25-09-2025,13:14:16:980564,32024,2.67
4189,25-09-2025,13:14:22:475566,32024,2.66
4190,25-09-2025,13:14:25:700565,32024,2.67
4191,25-09-2025,13:14:29:622565,32030,2.67
4192,25-09-2025,13:14:35:743566,32028,2.67
4193,25-09-2025,13:14:40:848565,32026,2.66
4194,25-09-2025,13:14:46:007565,32022,2.68
4195,25-09-2025,13:14:50:665699,32018,2.67
4196,25-09-2025,13:14:55:225565,32020,2.67
4197,25-09-2025,13:15:01:445565,32024,2.67
4198,25-09-2025,13:15:05:835579,32025,2.66
4199,25-09-2025,13:15:11:409565,32030,2.67
4200,25-09-2025,13:15:16:064565,32030,2.66
4201,25-09-2025,13:15:21:591566,32029,2.68
4202,25-09-2025,13:15:24:914566,32028,2.66
4203,25-09-2025,13:15:28:144566,32025,2.66
4204,25-09-2025,13:15:31:672566,32025,2.66
4205,25-09-2025,13:15:35:619566,32025,2.67
4206,25-09-2025,13:15:40:051566,32025,2.67
4207,25-09-2025,13:15:44:562566,32024,2.66
4208,25-09-2025,13:15:49:270566,32026,2.67
4209,25-09-2025,13:15:53:029583,32030,2.66
4210,25-09-2025,13:15:58:364565,32028,2.66
4211,25-09-2025,13:16:02:163566,32030,2.67
4212,25-09-2025,13:16:07:074606,32030,2.68
4213,25-09-2025,13:16:13:663564,32029,2.67
4214,25-09-2025,13:16:18:122566,32031,2.66
4215,25-09-2025,13:16:21:627566,32029,2.66
4216,25-09-2025,13:16:25:362566,32024,2.66
4217,25-09-2025,13:16:32:898566,32023,2.66
4218,25-09-2025,13:16:38:035566,32023,2.66
4219,25-09-2025,13:16:42:961566,32023,2.67
4220,25-09-2025,13:16:46:610565,32024,2.67
4221,25-09-2025,13:16:49:697566,32026,2.66
4222,25-09-2025,13:16:53:370567,32025,2.66
4223,25-09-2025,13:16:58:523566,32030,2.66
4224,25-09-2025,13:17:03:880567,32033,2.67
4225,25-09-2025,13:17:11:013566,32033,2.66
4226,25-09-2025,13:17:18:843566,32034,2.67
4227,25-09-2025,13:17:23:661566,32038,2.66
4228,25-09-2025,13:17:29:938564,32038,2.66
4229,25-09-2025,13:17:36:177565,32038,2.65
4230,25-09-2025,13:17:40:295565,32041,2.66
4231,25-09-2025,13:17:48:277566,32046,2.66
4232,25-09-2025,13:17:52:413566,32051,2.68
4233,25-09-2025,13:17:58:571566,32049,2.66
4234,25-09-2025,13:18:05:894566,32054,2.68
4235,25-09-2025,13:18:11:383566,32055,2.67
4236,25-09-2025,13:18:14:060566,32059,2.66
4237,25-09-2025,13:18:17:538566,32064,2.66
4238,25-09-2025,13:18:23:908564,32061,2.66
4239,25-09-2025,13:18:29:814616,32072,2.67
4240,25-09-2025,13:18:33:550565,32075,2.67
4241,25-09-2025,13:18:42:414575,32075,2.66
4242,25-09-2025,13:19:01:937571,32070,2.67
4243,25-09-2025,13:19:12:022566,32069,2.66
4244,25-09-2025,13:19:17:370566,32070,2.65
4245,25-09-2025,13:19:21:644566,32067,2.67
4246,25-09-2025,13:19:26:038566,32065,2.66
4247,25-09-2025,13:19:32:226566,32062,2.67
4248,25-09-2025,13:19:36:481566,32066,2.68
4249,25-09-2025,13:19:42:115566,32076,2.67
4250,25-09-2025,13:19:45:445565,32077,2.66
4251,25-09-2025,13:19:48:713566,32075,2.66
4252,25-09-2025,13:19:54:456566,32075,2.66
4253,25-09-2025,13:20:00:683564,32072,2.68
4254,25-09-2025,13:20:07:303566,32072,2.67
4255,25-09-2025,13:20:12:228566,32070,2.66
4256,25-09-2025,13:20:16:785567,32067,2.66
4257,25-09-2025,13:20:20:421566,32069,2.67
4258,25-09-2025,13:20:24:690678,32067,2.68
4259,25-09-2025,13:20:30:040567,32071,2.67
4260,25-09-2025,13:20:36:521565,32067,2.67
4261,25-09-2025,13:20:43:278564,32067,2.66
4262,25-09-2025,13:20:46:082566,32074,2.66
4263,25-09-2025,13:20:49:689566,32074,2.67
4264,25-09-2025,13:20:54:480566,32076,2.68
4265,25-09-2025,13:20:58:733567,32074,2.67
4266,25-09-2025,13:21:02:602566,32074,2.67
4267,25-09-2025,13:21:06:884566,32081,2.67
4268,25-09-2025,13:21:09:977566,32077,2.68
4269,25-09-2025,13:21:13:155566,32076,2.68
4270,25-09-2025,13:21:16:327565,32080,2.66
4271,25-09-2025,13:21:20:208567,32080,2.68
4272,25-09-2025,13:21:23:470566,32081,2.67
4273,25-09-2025,13:21:26:656566,32081,2.68
4274,25-09-2025,13:21:31:745566,32081,2.66
4275,25-09-2025,13:21:35:177566,32083,2.67
4276,25-09-2025,13:21:38:462566,32082,2.66
4277,25-09-2025,13:21:42:999566,32085,2.68
4278,25-09-2025,13:21:46:266566,32082,2.66
4279,25-09-2025,13:21:49:558566,32086,2.67
4280,25-09-2025,13:21:54:581565,32086,2.66
4281,25-09-2025,13:21:58:152566,32086,2.66
4282,25-09-2025,13:22:01:359566,32082,2.66
4283,25-09-2025,13:22:04:276566,32083,2.66
4284,25-09-2025,13:22:08:153566,32080,2.64
4285,25-09-2025,13:22:11:653566,32081,2.66
4286,25-09-2025,13:22:14:742566,32078,2.65
4287,25-09-2025,13:22:19:019566,32081,2.66
4288,25-09-2025,13:22:22:907566,32081,2.66
4289,25-09-2025,13:22:25:968566,32080,2.66
4290,25-09-2025,13:22:30:046565,32077,2.67
4291,25-09-2025,13:22:35:014564,32077,2.67
4292,25-09-2025,13:22:38:504565,32078,2.68
4293,25-09-2025,13:22:43:825565,32075,2.68
4294,25-09-2025,13:22:47:531565,32078,2.67
4295,25-09-2025,13:22:58:099573,32083,2.67
4296,25-09-2025,13:23:01:893565,32086,2.67
4297,25-09-2025,13:23:07:221565,32086,2.67
4298,25-09-2025,13:23:13:068565,32085,2.67
4299,25-09-2025,13:23:15:936565,32090,2.67
4300,25-09-2025,13:23:19:191711,32091,2.69
4301,25-09-2025,13:23:22:508567,32093,2.66
4302,25-09-2025,13:23:27:402566,32098,2.66
4303,25-09-2025,13:23:30:713566,32093,2.67
4304,25-09-2025,13:23:35:793566,32092,2.66
4305,25-09-2025,13:23:42:142590,32098,2.67
4306,25-09-2025,13:23:45:215566,32097,2.67
4307,25-09-2025,13:23:50:793566,32095,2.66
4308,25-09-2025,13:23:55:767566,32088,2.66
4309,25-09-2025,13:24:02:182566,32091,2.66
4310,25-09-2025,13:24:05:270719,32091,2.67
4311,25-09-2025,13:24:09:881566,32093,2.68
4312,25-09-2025,13:24:16:017564,32085,2.66
4313,25-09-2025,13:24:20:646566,32081,2.68
4314,25-09-2025,13:24:24:951566,32076,2.68
4315,25-09-2025,13:24:28:017566,32069,2.68
4316,25-09-2025,13:24:30:787566,32065,2.67
4317,25-09-2025,13:24:34:146566,32062,2.66
4318,25-09-2025,13:24:39:921566,32060,2.66
4319,25-09-2025,13:24:46:992566,32055,2.66
4320,25-09-2025,13:24:52:163562,32055,2.67
4321,25-09-2025,13:25:03:740564,32054,2.67
4322,25-09-2025,13:25:08:346566,32059,2.68
4323,25-09-2025,13:25:13:493566,32057,2.68
4324,25-09-2025,13:25:19:033566,32057,2.66
4325,25-09-2025,13:25:23:947566,32051,2.65
4326,25-09-2025,13:25:29:740566,32048,2.68
4327,25-09-2025,13:25:40:757566,32048,2.68
4328,25-09-2025,13:25:47:772564,32051,2.68
4329,25-09-2025,13:25:51:518566,32052,2.66
4330,25-09-2025,13:25:55:457718,32039,2.67
4331,25-09-2025,13:26:00:007566,32026,2.67
4332,25-09-2025,13:26:04:668566,31986,2.66
4333,25-09-2025,13:26:08:020566,31943,2.68
4334,25-09-2025,13:26:13:493566,31882,2.68
4335,25-09-2025,13:26:16:853566,31839,2.65
4336,25-09-2025,13:26:22:228566,31806,2.67
4337,25-09-2025,13:26:28:108566,31795,2.66
4338,25-09-2025,13:26:32:890566,31792,2.68
4339,25-09-2025,13:26:42:852564,31811,2.66
4340,25-09-2025,13:26:51:002566,31807,2.68
4341,25-09-2025,13:26:54:767566,31802,2.68
4342,25-09-2025,13:26:58:024635,31801,2.67
4343,25-09-2025,13:27:04:613564,31825,2.66
4344,25-09-2025,13:27:13:585566,31839,2.67
4345,25-09-2025,13:27:20:337566,31857,2.68
4346,25-09-2025,13:27:24:879566,31862,2.66
4347,25-09-2025,13:27:35:845572,31875,2.68
4348,25-09-2025,13:27:42:673565,31889,2.67
4349,25-09-2025,13:27:45:942601,31896,2.67
4350,25-09-2025,13:27:49:030565,31905,2.68
4351,25-09-2025,13:27:54:152566,31905,2.68
4352,25-09-2025,13:27:57:827715,31909,2.67
4353,25-09-2025,13:28:01:843569,31911,2.66
4354,25-09-2025,13:28:08:473566,31921,2.66
4355,25-09-2025,13:28:12:829567,31932,2.65
4356,25-09-2025,13:28:16:890566,31940,2.69
4357,25-09-2025,13:28:21:796566,31947,2.67
4358,25-09-2025,13:28:24:495566,31951,2.67
4359,25-09-2025,13:28:29:588567,31955,2.66
4360,25-09-2025,13:28:35:996565,31967,2.66
4361,25-09-2025,13:28:41:677566,31972,2.67
4362,25-09-2025,13:28:45:407566,31981,2.68
4363,25-09-2025,13:28:50:652566,31988,2.66
4364,25-09-2025,13:28:57:125566,31991,2.66
4365,25-09-2025,13:29:06:290564,31992,2.7
4366,25-09-2025,13:29:11:461561,31995,2.68
4367,25-09-2025,13:29:16:892612,32000,2.66
4368,25-09-2025,13:29:20:633566,32004,2.67
4369,25-09-2025,13:29:36:768566,32009,2.66
4370,25-09-2025,13:29:42:125565,32013,2.67
4371,25-09-2025,13:29:45:966566,32010,2.66
4372,25-09-2025,13:29:49:651600,32009,2.66
4373,25-09-2025,13:29:54:153566,32015,2.68
4374,25-09-2025,13:29:58:045566,32017,2.68
4375,25-09-2025,13:30:01:971566,32020,2.66
4376,25-09-2025,13:30:07:142562,32023,2.67
4377,25-09-2025,13:30:12:314562,32025,2.68
4378,25-09-2025,13:30:22:774572,32025,2.66
4379,25-09-2025,13:30:44:498568,32020,2.68
4380,25-09-2025,13:30:48:437733,32018,2.68
4381,25-09-2025,13:30:53:190567,32017,2.66
4382,25-09-2025,13:31:03:695564,32029,2.69
4383,25-09-2025,13:31:11:161566,32029,2.66
4384,25-09-2025,13:31:20:925565,32039,2.67
4385,25-09-2025,13:31:24:935566,32039,2.67
4386,25-09-2025,13:31:32:177566,32057,2.66
4387,25-09-2025,13:31:41:400566,32069,2.68
4388,25-09-2025,13:31:45:584566,32078,2.66
4389,25-09-2025,13:31:51:837564,32083,2.67
4390,25-09-2025,13:31:57:008561,32080,2.68
4391,25-09-2025,13:32:01:967565,32076,2.66
4392,25-09-2025,13:32:06:880573,32078,2.69
4393,25-09-2025,13:32:12:195666,32082,2.69
4394,25-09-2025,13:32:15:886584,32083,2.68
4395,25-09-2025,13:32:20:278565,32083,2.67
4396,25-09-2025,13:32:24:483565,32093,2.68
4397,25-09-2025,13:32:28:623565,32096,2.66
4398,25-09-2025,13:32:32:264706,32095,2.66
4399,25-09-2025,13:32:35:984564,32095,2.66
4400,25-09-2025,13:32:40:054565,32100,2.69
4401,25-09-2025,13:32:43:552566,32101,2.67
4402,25-09-2025,13:32:51:525566,32107,2.67
4403,25-09-2025,13:32:55:405566,32113,2.67
4404,25-09-2025,13:32:59:303566,32111,2.69
4405,25-09-2025,13:33:04:007566,32118,2.66
4406,25-09-2025,13:33:07:702721,32116,2.67
4407,25-09-2025,13:33:12:210566,32113,2.7
4408,25-09-2025,13:33:17:966566,32113,2.67
4409,25-09-2025,13:33:21:826566,32116,2.69
4410,25-09-2025,13:33:26:746565,32124,2.67
4411,25-09-2025,13:33:30:380566,32129,2.66
4412,25-09-2025,13:33:36:071566,32129,2.67
4413,25-09-2025,13:33:40:672566,32129,2.67
4414,25-09-2025,13:33:46:460566,32132,2.66
4415,25-09-2025,13:33:52:145721,32135,2.68
4416,25-09-2025,13:33:58:140564,32140,2.68
4417,25-09-2025,13:34:03:228566,32142,2.67
4418,25-09-2025,13:34:08:725566,32139,2.66
4419,25-09-2025,13:34:14:703564,32140,2.67
4420,25-09-2025,13:34:19:477565,32142,2.66
4421,25-09-2025,13:34:24:761566,32140,2.66
4422,25-09-2025,13:34:30:713564,32142,2.66
4423,25-09-2025,13:34:34:748566,32142,2.68
4424,25-09-2025,13:34:38:638566,32144,2.67
4425,25-09-2025,13:34:43:135566,32147,2.67
4426,25-09-2025,13:34:48:261566,32149,2.67
4427,25-09-2025,13:34:54:279564,32155,2.68
4428,25-09-2025,13:34:57:677566,32159,2.69
4429,25-09-2025,13:35:02:794566,32158,2.67
4430,25-09-2025,13:35:06:278576,32161,2.67
4431,25-09-2025,13:35:11:598566,32159,2.67
4432,25-09-2025,13:35:16:519566,32154,2.69
4433,25-09-2025,13:35:22:468564,32152,2.69
4434,25-09-2025,13:35:26:255566,32153,2.69
4435,25-09-2025,13:35:32:333564,32149,2.69
4436,25-09-2025,13:35:37:608566,32155,2.66
4437,25-09-2025,13:35:43:552566,32157,2.67
4438,25-09-2025,13:35:48:767566,32150,2.66
4439,25-09-2025,13:35:52:070566,32148,2.66
4440,25-09-2025,13:35:58:325565,32148,2.67
4441,25-09-2025,13:36:02:844566,32143,2.67
4442,25-09-2025,13:36:08:542566,32140,2.67
4443,25-09-2025,13:36:12:224566,32142,2.66
4444,25-09-2025,13:36:17:153566,32139,2.68
4445,25-09-2025,13:36:20:005566,32142,2.69
4446,25-09-2025,13:36:25:743566,32139,2.68
4447,25-09-2025,13:36:30:068566,32137,2.68
4448,25-09-2025,13:36:40:827564,32137,2.68
4449,25-09-2025,13:36:46:018566,32139,2.67
4450,25-09-2025,13:36:50:078565,32140,2.69
4451,25-09-2025,13:36:55:025566,32137,2.67
4452,25-09-2025,13:37:00:151693,32132,2.67
4453,25-09-2025,13:37:03:526566,32134,2.69
4454,25-09-2025,13:37:09:600566,32133,2.66
4455,25-09-2025,13:37:13:690566,32133,2.69
4456,25-09-2025,13:37:19:633566,32134,2.66
4457,25-09-2025,13:37:25:635566,32131,2.68
4458,25-09-2025,13:37:29:555566,32131,2.67
4459,25-09-2025,13:37:34:555566,32129,2.69
4460,25-09-2025,13:37:40:941565,32123,2.67
4461,25-09-2025,13:37:44:527565,32118,2.66
4462,25-09-2025,13:37:49:702566,32122,2.68
4463,25-09-2025,13:37:53:861566,32122,2.67
4464,25-09-2025,13:37:58:133566,32118,2.69
4465,25-09-2025,13:38:02:655566,32118,2.68
4466,25-09-2025,13:38:09:629566,32118,2.66
4467,25-09-2025,13:38:15:916564,32118,2.68
4468,25-09-2025,13:38:20:441566,32121,2.68
4469,25-09-2025,13:38:26:089566,32124,2.66
4470,25-09-2025,13:38:31:306565,32124,2.68
4471,25-09-2025,13:38:35:593566,32119,2.68
4472,25-09-2025,13:38:43:973567,32122,2.68
4473,25-09-2025,13:38:48:310566,32121,2.68
4474,25-09-2025,13:38:52:600566,32122,2.67
4475,25-09-2025,13:38:56:760566,32121,2.67
4476,25-09-2025,13:39:04:875566,32116,2.67
4477,25-09-2025,13:39:08:557593,32116,2.67
4478,25-09-2025,13:39:13:473566,32118,2.67
4479,25-09-2025,13:39:19:868564,32121,2.69
4480,25-09-2025,13:39:25:791565,32123,2.68
4481,25-09-2025,13:39:30:492566,32133,2.67
4482,25-09-2025,13:39:35:810566,32134,2.68
4483,25-09-2025,13:39:39:697566,32139,2.69
4484,25-09-2025,13:39:45:461566,32142,2.66
4485,25-09-2025,13:39:50:440566,32144,2.65
4486,25-09-2025,13:39:57:862566,32147,2.68
4487,25-09-2025,13:40:04:867566,32152,2.68
4488,25-09-2025,13:40:08:625566,32153,2.66
4489,25-09-2025,13:40:18:991564,32150,2.66
4490,25-09-2025,13:40:29:018565,32154,2.69
4491,25-09-2025,13:40:42:232565,32153,2.66
4492,25-09-2025,13:40:49:574565,32152,2.67
4493,25-09-2025,13:40:53:452565,32154,2.66
4494,25-09-2025,13:41:03:850573,32155,2.66
4495,25-09-2025,13:41:09:397565,32155,2.73
4496,25-09-2025,13:41:13:800565,32159,2.68
4497,25-09-2025,13:41:22:214565,32157,2.66
4498,25-09-2025,13:41:28:705565,32154,2.64
4499,25-09-2025,13:41:36:356565,32147,2.66
4500,25-09-2025,13:41:41:359565,32144,2.66
4501,25-09-2025,13:41:47:244566,32144,2.66
4502,25-09-2025,13:41:51:596566,32138,2.68
4503,25-09-2025,13:41:56:377566,32135,2.68
4504,25-09-2025,13:42:02:272566,32133,2.66
4505,25-09-2025,13:42:07:971605,32134,2.67
4506,25-09-2025,13:42:11:888566,32134,2.68
4507,25-09-2025,13:42:15:147566,32134,2.67
4508,25-09-2025,13:42:25:750572,32132,2.67
4509,25-09-2025,13:42:40:574566,32137,2.67
4510,25-09-2025,13:42:47:127564,32143,2.68
4511,25-09-2025,13:42:50:364566,32143,2.68
4512,25-09-2025,13:42:54:283566,32148,2.67
4513,25-09-2025,13:43:00:203571,32154,2.68
4514,25-09-2025,13:43:06:227564,32157,2.68
4515,25-09-2025,13:43:10:433566,32161,2.68
4516,25-09-2025,13:43:13:954566,32164,2.67
4517,25-09-2025,13:43:18:243566,32163,2.66
4518,25-09-2025,13:43:23:324566,32160,2.66
4519,25-09-2025,13:43:26:217566,32157,2.66
4520,25-09-2025,13:43:31:530565,32153,2.67
4521,25-09-2025,13:43:37:725564,32152,2.68
4522,25-09-2025,13:43:41:365566,32154,2.67
4523,25-09-2025,13:43:46:496566,32154,2.66
4524,25-09-2025,13:43:49:344626,32153,2.67
4525,25-09-2025,13:43:57:353566,32158,2.66
4526,25-09-2025,13:44:01:026570,32155,2.68
4527,25-09-2025,13:44:04:089566,32160,2.67
4528,25-09-2025,13:44:06:958566,32161,2.68
4529,25-09-2025,13:44:11:722566,32159,2.67
4530,25-09-2025,13:44:16:792565,32161,2.67
4531,25-09-2025,13:44:20:477566,32159,2.68
4532,25-09-2025,13:44:26:495564,32161,2.69
4533,25-09-2025,13:44:32:448564,32159,2.66
4534,25-09-2025,13:44:36:250593,32164,2.67
4535,25-09-2025,13:44:41:572566,32166,2.66
4536,25-09-2025,13:44:47:560566,32168,2.66
4537,25-09-2025,13:44:52:452566,32169,2.69
4538,25-09-2025,13:44:57:371566,32169,2.67
4539,25-09-2025,13:45:01:451566,32166,2.65
4540,25-09-2025,13:45:05:130565,32161,2.66
4541,25-09-2025,13:45:11:274566,32160,2.66
4542,25-09-2025,13:45:16:385566,32157,2.68
4543,25-09-2025,13:45:22:153566,32159,2.66
4544,25-09-2025,13:45:28:594566,32169,2.68
4545,25-09-2025,13:45:33:190597,32173,2.68
4546,25-09-2025,13:45:38:305711,32168,2.67
4547,25-09-2025,13:45:43:422566,32166,2.67
4548,25-09-2025,13:45:47:519566,32166,2.67
4549,25-09-2025,13:45:52:236566,32166,2.67
4550,25-09-2025,13:45:57:150565,32170,2.66
4551,25-09-2025,13:46:00:634566,32171,2.67
4552,25-09-2025,13:46:06:769566,32169,2.68
4553,25-09-2025,13:46:10:062566,32170,2.67
4554,25-09-2025,13:46:16:656566,32164,2.66
4555,25-09-2025,13:46:20:079566,32160,2.69
4556,25-09-2025,13:46:25:203566,32155,2.69
4557,25-09-2025,13:46:31:231566,32152,2.66
4558,25-09-2025,13:46:37:799564,32152,2.68
4559,25-09-2025,13:46:41:585597,32152,2.68
4560,25-09-2025,13:46:45:095565,32155,2.67
4561,25-09-2025,13:46:54:296566,32150,2.66
4562,25-09-2025,13:46:59:403599,32140,2.68
4563,25-09-2025,13:47:04:545566,32140,2.68
4564,25-09-2025,13:47:09:244566,32142,2.66
4565,25-09-2025,13:47:12:565566,32144,2.66
4566,25-09-2025,13:47:18:691566,32148,2.61
4567,25-09-2025,13:47:24:197568,32149,2.68
4568,25-09-2025,13:47:27:468571,32152,2.67
4569,25-09-2025,13:47:32:997593,32149,2.68
4570,25-09-2025,13:47:37:914565,32152,2.66
4571,25-09-2025,13:47:41:194566,32155,2.67
4572,25-09-2025,13:47:45:901693,32155,2.67
4573,25-09-2025,13:47:51:022566,32158,2.66
4574,25-09-2025,13:47:55:329566,32158,2.67
4575,25-09-2025,13:48:00:442597,32159,2.66
4576,25-09-2025,13:48:05:973707,32157,2.67
4577,25-09-2025,13:48:11:291566,32159,2.68
4578,25-09-2025,13:48:16:408566,32159,2.68
4579,25-09-2025,13:48:21:955566,32157,2.67
4580,25-09-2025,13:48:27:093565,32152,2.67
4581,25-09-2025,13:48:30:546704,32153,2.69
4582,25-09-2025,13:48:33:413566,32155,2.67
4583,25-09-2025,13:48:37:325566,32161,2.66
4584,25-09-2025,13:48:44:277566,32164,2.66
4585,25-09-2025,13:48:57:987566,32158,2.69
4586,25-09-2025,13:49:01:276566,32160,2.66
4587,25-09-2025,13:49:06:456566,32164,2.68
4588,25-09-2025,13:49:13:841566,32165,2.67
4589,25-09-2025,13:49:26:368566,32169,2.67
4590,25-09-2025,13:49:35:731565,32176,2.66
4591,25-09-2025,13:49:39:777565,32171,2.66
4592,25-09-2025,13:49:45:729565,32176,2.66
4593,25-09-2025,13:50:01:633573,32173,2.66
4594,25-09-2025,13:50:15:651565,32165,2.67
4595,25-09-2025,13:50:25:105594,32163,2.66
4596,25-09-2025,13:50:29:340565,32163,2.66
4597,25-09-2025,13:50:35:677565,32161,2.68
4598,25-09-2025,13:50:39:499566,32161,2.68
4599,25-09-2025,13:50:43:161565,32164,2.67
4600,25-09-2025,13:50:49:710565,32166,2.68
4601,25-09-2025,13:50:53:403566,32160,2.66
4602,25-09-2025,13:50:58:325566,32159,2.66
4603,25-09-2025,13:51:01:176566,32153,2.67
4604,25-09-2025,13:51:04:051566,32153,2.66
4605,25-09-2025,13:51:09:829567,32153,2.66
4606,25-09-2025,13:51:14:489593,32153,2.66
